sample_id,prompt,eval_name,mode,alpha,beta,candidate_pool,disable_gating,router_category,selection_group,selection_reason,classifier_model,classifier_raw_response,classifier_error,selected_model,selected_service,selected_tier,selected_advanced,router_similarity,router_capability_normalized,router_cost_normalized,router_internal_reward,router_category_boost,router_estimated_cost,router_latency_ms,error,selected_benchmark_performance,selected_benchmark_cost,oracle_model,oracle_utility,router_actual_utility,regret,oracle_agreement,max_candidate_performance,task_solvable,routing_success,routing_failure,task_unsolvable,benchmark_lookup_success,benchmark_lookup_error
mbpp.dev.194,['Write a python function to find the minimum of two numbers.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.399839,1.0,0.066839,1.0,0.02,0.002064,2489.3366250034887,,1.0,0.000152,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.195,['Write a function to check whether an element exists within a tuple.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.269343,1.0,1.0,1.0,0.03,0.0309,2624.866584010306,,1.0,0.00724,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.196,['Write a python function to find whether the parity of a given number is odd.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,meta/code-llama-instruct-34b-chat,Self-hosted / Cloud hosting providers,advanced,True,0.346426,1.0,0.0,1.0,0.03,0.0,2698.4865829872433,,0.0,0.0001064,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.197,['Write a function to create the next bigger number by rearranging the digits of a given number.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.415055,1.0,1.0,1.0,0.03,0.03097,2576.537000000826,,1.0,0.01477,gpt-3.5-turbo-1106,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.198,['Write a function to find k number of smallest pairs which consist of one element from the first array and one element from the second array.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.281708,1.0,0.067053,1.0,0.02,0.002084,2508.654499994009,,0.0,0.000627,meta/code-llama-instruct-34b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.199,['Write a function to find the minimum product from the pairs of tuples within a given list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.309666,1.0,0.066925,1.0,0.02,0.002072,2551.2377909908537,,0.0,0.000306,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.2,"['Write a function to find the n largest integers from a given list of numbers, returned in descending order.']",mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.420771,1.0,1.0,1.0,0.03,0.031,2633.351707991096,,1.0,0.01179,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.20,['Write a python function to find smallest number in a list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.371193,1.0,0.066839,1.0,0.02,0.002064,2489.982041006442,,1.0,0.000328,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.200,['Write a function to find the minimum value in a given heterogeneous list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.342292,1.0,1.0,1.0,0.03,0.03092,2499.97354199877,,0.0,0.00791,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.201,['Write a function to convert the given snake case string to camel case string.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.344291,1.0,0.066893,1.0,0.02,0.002069,2574.1112910036463,,1.0,0.000225,meta/code-llama-instruct-34b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.202,['Write a python function to remove odd numbers from a given list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.278522,1.0,1.0,1.0,0.03,0.03089,2463.084125003661,,0.0,0.00613,claude-instant-v1,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.203,['Write a function to extract the nth element from a given list of tuples.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.332892,1.0,0.066872,1.0,0.02,0.002067,2609.519542005728,,0.0,0.000349,mistralai/mixtral-8x7b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.204,['Write a python function to check whether any value in a sequence exists in a sequence or not.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.265274,1.0,1.0,1.0,0.03,0.03097,2692.5313340034336,,1.0,0.00598,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.205,['Write a python function to find a pair with highest product from a given array of integers.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.3348,1.0,1.0,1.0,0.03,0.03096,2443.9339999953518,,0.0,0.00957,WizardLM/WizardLM-13B-V1.2,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.206,['Write a function to find common first element in given list of tuple.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.303014,1.0,0.066872,1.0,0.02,0.002067,2629.9090839893324,,0.0,0.00044,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.207,['Write a python function to find the element of a list having maximum length.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.348469,1.0,1.0,1.0,0.03,0.03092,2694.9999579956057,,0.0,0.00663,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.208,['Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.38568,1.0,0.067021,1.0,0.02,0.002081,2717.7755419979803,,0.0,0.000272,meta/code-llama-instruct-34b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.209,['Write a python function to find the cube sum of first n even natural numbers.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,meta/code-llama-instruct-34b-chat,Self-hosted / Cloud hosting providers,advanced,True,0.418509,1.0,0.0,1.0,0.03,0.0,2677.9548339982284,,1.0,0.0001992,mistralai/mixtral-8x7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.21,['Write a function to find the maximum difference between available pairs in the given tuple list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.299717,1.0,1.0,1.0,0.03,0.03097,2605.3899169928627,,1.0,0.01094,gpt-4-1106-preview,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.210,['Write a function to concatenate each element of tuple by the delimiter.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.348532,1.0,0.066872,1.0,0.02,0.002067,2566.7891670018435,,1.0,0.000335,mistralai/mixtral-8x7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.211,['Write a python function to find the average of cubes of first n natural numbers.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.441157,1.0,0.066893,1.0,0.02,0.002069,2653.8781670096796,,1.0,0.000214,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.212,['Write a function to extract only the rear index element of each string in the given tuple.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.370505,1.0,0.066925,1.0,0.02,0.002072,2690.102791006211,,1.0,0.000204,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.213,['Write a function to count the number of sublists containing a particular element.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.347693,1.0,1.0,1.0,0.03,0.03094,2614.647624999634,,1.0,0.00726,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.214,['Write a function to filter odd numbers.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,meta/code-llama-instruct-34b-chat,Self-hosted / Cloud hosting providers,advanced,True,0.328497,1.0,0.0,1.0,0.03,0.0,2677.874041997711,,0.0,8.4e-05,mistralai/mistral-7b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.215,['Write a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.306133,1.0,0.066893,1.0,0.02,0.002069,2681.3279170019086,,0.0,0.000344,mistralai/mistral-7b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.216,['Write a function to sort the given array by using shell sort.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.332849,1.0,0.06685,1.0,0.02,0.002065,2702.234500000486,,1.0,0.000453,meta/code-llama-instruct-34b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.217,['Write a function to extract the elementwise and tuples from the given two tuples.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.405847,1.0,0.066904,1.0,0.02,0.00207,4410.315542001626,,0.0,0.00049,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.218,['Write a function to find the directrix of a parabola.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.365241,1.0,0.066829,1.0,0.02,0.002063,2672.249874987756,,0.0,0.00038,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.219,['Write a function that takes two lists and returns true if they have at least one common element.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.311543,1.0,1.0,1.0,0.03,0.03097,2548.4522079932503,,1.0,0.0082,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.22,['Write a function to sort a list of tuples using the second value of each tuple.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.295356,1.0,0.066893,1.0,0.02,0.002069,2613.563459002762,,1.0,0.000361,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.220,['Write a function to find the median length of a trapezium.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.42762,1.0,1.0,1.0,0.03,0.03088,2486.979290988529,,1.0,0.00957,gpt-3.5-turbo-1106,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.221,['Write a function to check whether the entered number is greater than the elements of the given array.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.353794,1.0,1.0,1.0,0.03,0.03099,2617.896584008122,,1.0,0.00823,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.222,"[""Write a function that matches a string that has an a followed by one or more b's.""]",mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.324737,1.0,0.066904,1.0,0.02,0.00207,2509.7233330016024,,1.0,0.000365,gpt-3.5-turbo-1106,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.223,['Write a python function to find the last digit of a given number.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,meta/code-llama-instruct-34b-chat,Self-hosted / Cloud hosting providers,advanced,True,0.384468,1.0,0.0,1.0,0.03,0.0,2549.9030420032796,,1.0,6.32e-05,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.224,['Write a python function to return the negative numbers in a list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,claude-v2,Anthropic,advanced,True,0.29903,1.0,0.8,1.0,0.02,0.02472,2583.771625009831,,1.0,0.004448,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.225,['Write a function to remove odd characters in a string.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.287272,1.0,0.066829,1.0,0.02,0.002063,2660.172124989913,,0.0,0.000267,claude-instant-v1,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.226,['Write a function to count bidirectional tuple pairs.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.32084,1.0,1.0,1.0,0.03,0.03086,2530.7977500051493,,0.0,0.00967,gpt-3.5-turbo-1106,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.227,['Write a function to join a list of multiple integers into a single integer.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.41539,1.0,0.066882,1.0,0.02,0.002068,2723.5535840009106,,1.0,0.000383,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.228,['Write a function to find the first adverb and their positions in a given sentence.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,claude-instant-v1,Anthropic,standard,False,0.412755,1.0,0.08,1.0,0.01,0.0024752,2615.7131670042872,,0.0,0.0012482,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.229,['Write a function to find the surface area of a cube of a given size.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,meta/code-llama-instruct-34b-chat,Self-hosted / Cloud hosting providers,advanced,True,0.405362,1.0,0.0,1.0,0.03,0.0,2449.079708996578,,1.0,7.84e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.23,['Write a function to flatten a list and sum all of its elements.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.421691,1.0,0.06685,1.0,0.02,0.002065,2563.7500419979915,,0.0,0.000278,meta/code-llama-instruct-34b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.230,['Write a function to find the ration of positive numbers in an array of integers.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.30503,1.0,1.0,1.0,0.03,0.03093,2710.69858300325,,0.0,0.00745,mistralai/mixtral-8x7b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.231,['Write a python function to find the largest negative number from the given list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.346963,1.0,1.0,1.0,0.03,0.03093,2649.8678750067484,,0.0,0.00816,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.232,['Write a function to trim each tuple by k in the given tuple list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.313706,1.0,0.066861,1.0,0.02,0.002066,2660.8710829896154,,0.0,0.000237,meta/code-llama-instruct-34b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.233,['Write a function to perform index wise multiplication of tuple elements in the given two tuples.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.35577,1.0,0.066936,1.0,0.02,0.002073,2726.7091250105295,,0.0,0.000375,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
mbpp.dev.234,['Write a python function to count the occurence of all elements of list in a tuple.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.303401,1.0,0.066904,1.0,0.02,0.00207,3881.89095800044,,0.0,0.00035,meta/code-llama-instruct-34b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.235,['Write a function to find cubes of individual elements in a list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,meta/code-llama-instruct-34b-chat,Self-hosted / Cloud hosting providers,advanced,True,0.379917,1.0,0.0,1.0,0.03,0.0,3192.453708994435,,1.0,0.0001704,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.236,['Write a function to calculate the sum of perrin numbers.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.471068,1.0,0.066829,1.0,0.02,0.002063,2791.7471249966184,,0.0,0.000405,gpt-4-1106-preview,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.237,['Write a function to extract specified size of strings from a given list of string values.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.388953,1.0,0.066925,1.0,0.02,0.002072,2848.156457999721,,1.0,0.000229,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.238,['Write a function to remove all whitespaces from the given string.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.335319,1.0,0.066861,1.0,0.02,0.002066,2764.901458998793,,0.0,0.000205,mistralai/mistral-7b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.239,['Write a function that gives loss amount on a sale if the given amount has loss else return 0.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.395467,1.0,1.0,1.0,0.03,0.03097,2644.52254200296,,0.0,0.00951,mistralai/mixtral-8x7b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.24,['Write a python function to count the number of positive numbers in a list.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.318996,1.0,1.0,1.0,0.03,0.03092,5353.529833999346,,1.0,0.00441,gpt-4-1106-preview,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.240,['Write a python function to find the sum of even factors of a number.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.391473,1.0,0.066861,1.0,0.02,0.002066,2897.340333001921,,1.0,0.000179,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.241,"[""Write a function that matches a word containing 'z'.""]",mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.38361,1.0,0.0,1.0,0.03,0.0,2407.9555419884855,,0.0,4.98e-05,mistralai/mixtral-8x7b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.242,['Write a function to check whether the given month number contains 31 days or not.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,advanced_model_group,advanced semantic match or complex request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-4-1106-preview,OpenAI,advanced,True,0.328688,1.0,1.0,1.0,0.03,0.03094,2715.9645420033485,,1.0,0.00704,mistralai/mixtral-8x7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.243,['Write a function to reverse each string in a given list of string values.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.341983,1.0,0.0,1.0,0.03,0.0,3106.5540409908863,,1.0,3.18e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.244,['Write a python function to find the sublist having minimum length.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.339087,1.0,0.066861,1.0,0.02,0.002066,2591.98241699778,,0.0,0.000388,meta/code-llama-instruct-34b-chat,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.245,['Write a function to find the area of a rectangle.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.425798,1.0,0.066818,1.0,0.02,0.002062,3380.9395830030553,,1.0,0.000233,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.246,['Write a function to remove uppercase substrings from a given string.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.331261,1.0,0.066861,1.0,0.02,0.002066,2653.262291001738,,0.0,0.000371,WizardLM/WizardLM-13B-V1.2,1.0,0.0,1.0,False,1.0,True,False,True,False,True,
mbpp.dev.247,['Write a python function to get the first element of each sublist.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.365175,1.0,0.066861,1.0,0.02,0.002066,3212.2879999951692,,1.0,0.000287,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,1.0,True,True,False,False,True,
mbpp.dev.248,['Write a python function to count the upper case characters in a given string.'],mbpp,skill_based,1.0,0.0,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.349327,1.0,0.066893,1.0,0.02,0.002069,2464.368458997342,,0.0,0.000145,mistralai/mistral-7b-chat,1.0,1.0,0.0,False,0.0,False,False,False,True,True,
