sample_id,prompt,eval_name,mode,alpha,beta,candidate_pool,disable_gating,router_category,selection_group,selection_reason,classifier_model,classifier_raw_response,classifier_error,selected_model,selected_service,selected_tier,selected_advanced,router_similarity,router_capability_normalized,router_cost_normalized,router_internal_reward,router_category_boost,router_estimated_cost,router_latency_ms,error,selected_benchmark_performance,selected_benchmark_cost,oracle_model,oracle_utility,router_actual_utility,regret,oracle_agreement,max_candidate_performance,task_solvable,routing_success,routing_failure,task_unsolvable,benchmark_lookup_success,benchmark_lookup_error
mbpp.dev.185,['Write a function to find the list with maximum length.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.331575,0.630737,0.0,0.126147,0.03,0.0,827.390500009642,,1.0,3.8599999999999996e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.186,['Write a function to check if given tuple contains no duplicates.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.260799,0.993723,0.06685,0.145265,0.02,0.002065,843.2624999986729,,1.0,0.000326,meta/code-llama-instruct-34b-chat,0.9902734,0.96401663,0.02625677,False,1.0,True,True,False,False,True,
mbpp.dev.187,['Write a python function to find the first non-repeated character in a given string.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.304198,1.0,0.066904,0.146477,0.02,0.00207,908.2971669995459,,1.0,0.000281,WizardLM/WizardLM-13B-V1.2,0.99995281,0.97265219,0.02730062,False,1.0,True,True,False,False,True,
mbpp.dev.188,['Write a function to check whether the given string starts and ends with the same character or not.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.262465,0.771713,0.0,0.154343,0.03,0.0,941.8020410084864,,0.0,4.9199999999999997e-05,gpt-3.5-turbo-1106,0.97500372,0.79722043,0.17778329,False,1.0,True,False,True,False,True,
mbpp.dev.189,['Write a function to find the median of three numbers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.377421,1.0,0.066829,0.146537,0.02,0.002063,883.143792001647,,1.0,0.000271,mistralai/mistral-7b-chat,1.0,0.96661963,0.03338037,False,1.0,True,True,False,False,True,
mbpp.dev.19,['Write a python function to count the number of substrings with the sum of digits equal to their length.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.404755,1.0,0.066957,0.146434,0.02,0.002075,972.3164999886649,,1.0,0.000343,mistralai/mistral-7b-chat,1.0,0.97965924,0.02034076,False,1.0,True,True,False,False,True,
mbpp.dev.190,['Write a function to compute the sum of digits of each number of a given list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.459384,1.0,0.066893,0.146486,0.02,0.002069,922.179999994114,,0.0,0.000449,mistralai/mistral-7b-chat,1.0,0.95478222,0.04521778,False,0.0,False,False,False,True,True,
mbpp.dev.191,['Write a function to perform the mathematical bitwise xor operation across the given tuples.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.344302,0.71021,0.0,0.142042,0.03,0.0,896.0332499991637,,0.0,5.26e-05,mistralai/mixtral-8x7b-chat,0.984659,0.8,0.184659,False,1.0,True,False,True,False,True,
mbpp.dev.192,['Write a function to extract the number of unique tuples in the given list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.330135,1.0,0.066882,0.146494,0.02,0.002068,871.2608329951763,,0.0,0.000265,mistralai/mistral-7b-chat,1.0,0.975737,0.024263,False,0.0,False,False,False,True,True,
mbpp.dev.193,['Write a function to perform index wise addition of tuple elements in the given two nested tuples.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.366367,1.0,0.066946,0.146443,0.02,0.002074,942.6017079968005,,1.0,0.00046,mistralai/mixtral-8x7b-chat,0.98733579,0.96643161,0.02090418,False,1.0,True,True,False,False,True,
mbpp.dev.194,['Write a python function to find the minimum of two numbers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,mistralai/mistral-7b-chat,Self-hosted / Hugging Face / Cloud hosting providers,standard,False,0.382262,0.76638,0.0,0.153276,0.02,0.0,895.5489170039073,,1.0,2.14e-05,mistralai/mistral-7b-chat,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.195,['Write a function to check whether an element exists within a tuple.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.252126,0.803123,0.0,0.160625,0.03,0.0,907.6736660063034,,1.0,2.9e-05,mistralai/mistral-7b-chat,1.0,0.99982253,0.00017747,False,1.0,True,True,False,False,True,
mbpp.dev.196,['Write a python function to find whether the parity of a given number is odd.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.33405,0.76518,0.0,0.153036,0.03,0.0,936.4637910039164,,0.0,2.86e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,0.0,False,False,False,True,True,
mbpp.dev.197,['Write a function to create the next bigger number by rearranging the digits of a given number.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.392986,0.7656,0.0,0.15312,0.03,0.0,1901.0390420007752,,0.0,4.2199999999999996e-05,gpt-3.5-turbo-1106,0.96280181,0.79954398,0.16325783,False,1.0,True,False,True,False,True,
mbpp.dev.198,['Write a function to find k number of smallest pairs which consist of one element from the first array and one element from the second array.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.281708,1.0,0.067053,0.146358,0.02,0.002084,1505.685458003427,,0.0,0.000627,meta/code-llama-instruct-34b-chat,0.98984021,0.77197231,0.2178679,False,1.0,True,False,True,False,True,
mbpp.dev.199,['Write a function to find the minimum product from the pairs of tuples within a given list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.309666,1.0,0.066925,0.14646,0.02,0.002072,867.9656250023982,,0.0,0.000306,mistralai/mistral-7b-chat,1.0,0.97874995,0.02125005,False,0.0,False,False,False,True,True,
mbpp.dev.2,"['Write a function to find the n largest integers from a given list of numbers, returned in descending order.']",mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.405941,0.852864,0.0,0.170573,0.03,0.0,899.5169160043588,,0.0,5.04e-05,mistralai/mistral-7b-chat,1.0,0.7990471,0.2009529,False,1.0,True,False,True,False,True,
mbpp.dev.20,['Write a python function to find smallest number in a list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,mistralai/mistral-7b-chat,Self-hosted / Hugging Face / Cloud hosting providers,standard,False,0.354032,0.800706,0.0,0.160141,0.02,0.0,872.5141659961082,,1.0,3.06e-05,mistralai/mistral-7b-chat,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.200,['Write a function to find the minimum value in a given heterogeneous list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.322107,0.706323,0.0,0.141265,0.03,0.0,820.6039999931818,,0.0,4.06e-05,mistralai/mistral-7b-chat,1.0,0.99947172,0.00052828,False,0.0,False,False,False,True,True,
mbpp.dev.201,['Write a function to convert the given snake case string to camel case string.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.344291,1.0,0.066893,0.146486,0.02,0.002069,980.7727090083063,,1.0,0.000225,meta/code-llama-instruct-34b-chat,0.98849554,0.97335511,0.01514043,False,1.0,True,True,False,False,True,
mbpp.dev.202,['Write a python function to remove odd numbers from a given list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.265166,0.741001,0.0,0.1482,0.03,0.0,1451.0447920038132,,0.0,5e-05,claude-instant-v1,0.8816107,0.79834474,0.08326596,False,1.0,True,False,True,False,True,
mbpp.dev.203,['Write a function to extract the nth element from a given list of tuples.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.332892,1.0,0.066872,0.146503,0.02,0.002067,852.2789999988163,,0.0,0.000349,mistralai/mixtral-8x7b-chat,0.99312522,0.77549063,0.21763459,False,1.0,True,False,True,False,True,
mbpp.dev.204,['Write a python function to check whether any value in a sequence exists in a sequence or not.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.253275,0.800083,0.0,0.160017,0.03,0.0,1003.8247500051511,,1.0,5.12e-05,mistralai/mistral-7b-chat,1.0,0.99826711,0.00173289,False,1.0,True,True,False,False,True,
mbpp.dev.205,['Write a python function to find a pair with highest product from a given array of integers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.317697,0.734757,0.066925,0.093411,0.02,0.002072,2251.552665999043,,1.0,0.000428,WizardLM/WizardLM-13B-V1.2,0.99803551,0.9674936,0.03054191,False,1.0,True,True,False,False,True,
mbpp.dev.206,['Write a function to find common first element in given list of tuple.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.303014,1.0,0.066872,0.146503,0.02,0.002067,2035.7078749948414,,0.0,0.00044,WizardLM/WizardLM-13B-V1.2,1.0,0.96567318,0.03432682,False,0.0,False,False,False,True,True,
mbpp.dev.207,['Write a python function to find the element of a list having maximum length.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.318454,0.612112,0.0,0.122422,0.03,0.0,1705.1957090006908,,0.0,4.32e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,0.0,False,False,False,True,True,
mbpp.dev.208,['Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.38568,1.0,0.067021,0.146383,0.02,0.002081,2029.15508300066,,0.0,0.000272,meta/code-llama-instruct-34b-chat,0.9898839,0.77375048,0.21613342,False,1.0,True,False,True,False,True,
mbpp.dev.209,['Write a python function to find the cube sum of first n even natural numbers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.42313,0.927578,0.066893,0.132001,0.02,0.002069,923.017458000686,,1.0,0.000226,mistralai/mixtral-8x7b-chat,0.99470099,0.98536751,0.00933348,False,1.0,True,True,False,False,True,
mbpp.dev.21,['Write a function to find the maximum difference between available pairs in the given tuple list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.236618,0.411558,0.0,0.082312,0.03,0.0,973.3380830002716,,0.0,4.2000000000000004e-05,WizardLM/WizardLM-13B-V1.2,0.8,0.8,0.0,True,1.0,True,False,True,False,True,
mbpp.dev.210,['Write a function to concatenate each element of tuple by the delimiter.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.348532,1.0,0.066872,0.146503,0.02,0.002067,1066.686625010334,,1.0,0.000335,mistralai/mixtral-8x7b-chat,0.98582847,0.96012136,0.02570711,False,1.0,True,True,False,False,True,
mbpp.dev.211,['Write a python function to find the average of cubes of first n natural numbers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.441157,1.0,0.066893,0.146486,0.02,0.002069,911.5264160063816,,1.0,0.000214,mistralai/mistral-7b-chat,1.0,0.97039555,0.02960445,False,1.0,True,True,False,False,True,
mbpp.dev.212,['Write a function to extract only the rear index element of each string in the given tuple.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.370505,1.0,0.066925,0.14646,0.02,0.002072,951.4044999959879,,1.0,0.000204,WizardLM/WizardLM-13B-V1.2,1.0,0.9835461,0.0164539,False,1.0,True,True,False,False,True,
mbpp.dev.213,['Write a function to count the number of sublists containing a particular element.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.340779,0.83378,0.066904,0.113233,0.02,0.00207,914.9777080019703,,1.0,0.000333,WizardLM/WizardLM-13B-V1.2,1.0,0.96776857,0.03223143,False,1.0,True,True,False,False,True,
mbpp.dev.214,['Write a function to filter odd numbers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.323513,0.912638,0.0,0.182528,0.03,0.0,903.4841660031816,,0.0,3.96e-05,mistralai/mistral-7b-chat,0.99976278,0.8,0.19976278,False,1.0,True,False,True,False,True,
mbpp.dev.215,['Write a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.306133,1.0,0.066893,0.146486,0.02,0.002069,2715.079750007135,,0.0,0.000344,mistralai/mistral-7b-chat,0.99825505,0.77409169,0.22416336,False,1.0,True,False,True,False,True,
mbpp.dev.216,['Write a function to sort the given array by using shell sort.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.332849,1.0,0.06685,0.14652,0.02,0.002065,1959.5556250133086,,1.0,0.000453,meta/code-llama-instruct-34b-chat,0.98969518,0.97511495,0.01458023,False,1.0,True,True,False,False,True,
mbpp.dev.217,['Write a function to extract the elementwise and tuples from the given two tuples.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.405847,1.0,0.066904,0.146477,0.02,0.00207,932.3149999981979,,0.0,0.00049,mistralai/mistral-7b-chat,1.0,0.96619457,0.03380543,False,0.0,False,False,False,True,True,
mbpp.dev.218,['Write a function to find the directrix of a parabola.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.338496,0.801811,0.0,0.160362,0.03,0.0,1069.896291999612,,0.0,8.280000000000001e-05,mistralai/mistral-7b-chat,1.0,0.99859684,0.00140316,False,0.0,False,False,False,True,True,
mbpp.dev.219,['Write a function that takes two lists and returns true if they have at least one common element.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.276105,0.570117,0.0,0.114023,0.03,0.0,2154.243917000713,,0.0,5.6999999999999996e-05,mistralai/mistral-7b-chat,1.0,0.79761001,0.20238999,False,1.0,True,False,True,False,True,
mbpp.dev.22,['Write a function to sort a list of tuples using the second value of each tuple.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.273703,0.859902,0.0,0.17198,0.03,0.0,906.1332080018474,,1.0,4.8e-05,mistralai/mistral-7b-chat,1.0,0.99971718,0.00028282,False,1.0,True,True,False,False,True,
mbpp.dev.220,['Write a function to find the median length of a trapezium.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.407266,0.724124,0.0,0.144825,0.03,0.0,871.4608329901239,,0.0,5.1e-05,gpt-3.5-turbo-1106,0.9778128,0.8,0.1778128,False,1.0,True,False,True,False,True,
mbpp.dev.221,['Write a function to check whether the entered number is greater than the elements of the given array.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.297522,0.414684,0.0,0.082937,0.03,0.0,928.0356249946635,,1.0,5.6e-05,WizardLM/WizardLM-13B-V1.2,0.99773581,0.99773581,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.222,"[""Write a function that matches a string that has an a followed by one or more b's.""]",mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.324737,1.0,0.066904,0.146477,0.02,0.00207,1008.5702090000268,,1.0,0.000365,gpt-3.5-turbo-1106,0.97453808,0.97453808,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.223,['Write a python function to find the last digit of a given number.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.358281,0.668393,0.0,0.133679,0.03,0.0,879.9496249994263,,1.0,3.72e-05,mistralai/mistral-7b-chat,1.0,0.99906417,0.00093583,False,1.0,True,True,False,False,True,
mbpp.dev.224,['Write a python function to return the negative numbers in a list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.282854,0.837381,0.0,0.167476,0.03,0.0,834.4869590073358,,1.0,3.52e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.225,['Write a function to remove odd characters in a string.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.287272,1.0,0.066829,0.146537,0.02,0.002063,792.8831669996725,,0.0,0.000267,claude-instant-v1,0.87207609,0.76578986,0.10628623,False,1.0,True,False,True,False,True,
mbpp.dev.226,['Write a function to count bidirectional tuple pairs.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.298981,0.622548,0.0,0.12451,0.03,0.0,902.273374987999,,0.0,5.9000000000000004e-05,gpt-3.5-turbo-1106,0.97378602,0.79880317,0.17498285,False,1.0,True,False,True,False,True,
mbpp.dev.227,['Write a function to join a list of multiple integers into a single integer.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.41539,1.0,0.066882,0.146494,0.02,0.002068,934.9958329985384,,1.0,0.000383,WizardLM/WizardLM-13B-V1.2,1.0,0.94736398,0.05263602,False,1.0,True,True,False,False,True,
mbpp.dev.228,['Write a function to find the first adverb and their positions in a given sentence.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,claude-instant-v1,Anthropic,standard,False,0.412755,1.0,0.08,0.136,0.01,0.0024752,924.6561249892693,,0.0,0.0012482,WizardLM/WizardLM-13B-V1.2,1.0,0.93292248,0.06707752,False,0.0,False,False,False,True,True,
mbpp.dev.229,['Write a function to find the surface area of a cube of a given size.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.373847,0.623135,0.0,0.124627,0.03,0.0,929.9454169959063,,1.0,3.28e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.23,['Write a function to flatten a list and sum all of its elements.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.421691,1.0,0.06685,0.14652,0.02,0.002065,977.3813749925466,,0.0,0.000278,meta/code-llama-instruct-34b-chat,0.98722017,0.77358542,0.21363475,False,1.0,True,False,True,False,True,
mbpp.dev.230,['Write a function to find the ration of positive numbers in an array of integers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.305867,0.843306,0.066893,0.115147,0.02,0.002069,2724.322416994255,,1.0,0.000286,mistralai/mixtral-8x7b-chat,0.9905065,0.97285722,0.01764928,False,1.0,True,True,False,False,True,
mbpp.dev.231,['Write a python function to find the largest negative number from the given list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.324624,0.658543,0.0,0.131709,0.03,0.0,1751.722166009131,,0.0,2.84e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,0.0,False,False,False,True,True,
mbpp.dev.232,['Write a function to trim each tuple by k in the given tuple list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.313706,1.0,0.066861,0.146511,0.02,0.002066,1568.6384169966914,,0.0,0.000237,meta/code-llama-instruct-34b-chat,0.99422367,0.78827787,0.2059458,False,1.0,True,False,True,False,True,
mbpp.dev.233,['Write a function to perform index wise multiplication of tuple elements in the given two tuples.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.32864,0.810315,0.0,0.162063,0.03,0.0,1003.554458002327,,0.0,6.06e-05,mistralai/mistral-7b-chat,1.0,0.99919499,0.00080501,False,0.0,False,False,False,True,True,
mbpp.dev.234,['Write a python function to count the occurence of all elements of list in a tuple.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.303401,1.0,0.066904,0.146477,0.02,0.00207,940.5112499953248,,0.0,0.00035,meta/code-llama-instruct-34b-chat,0.98695385,0.77330725,0.2136466,False,1.0,True,False,True,False,True,
mbpp.dev.235,['Write a function to find cubes of individual elements in a list.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.355393,0.723256,0.0,0.144651,0.03,0.0,1732.5418750115205,,1.0,2.84e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.236,['Write a function to calculate the sum of perrin numbers.'],mbpp,cost_efficient,0.2,0.8,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.471068,1.0,0.066829,0.146537,0.02,0.002063,987.5287079921691,,0.0,0.000405,mistralai/mistral-7b-chat,0.8,0.78202225,0.01797775,False,1.0,True,False,True,False,True,
