sample_id,prompt,eval_name,mode,alpha,beta,candidate_pool,disable_gating,router_category,selection_group,selection_reason,classifier_model,classifier_raw_response,classifier_error,selected_model,selected_service,selected_tier,selected_advanced,router_similarity,router_capability_normalized,router_cost_normalized,router_internal_reward,router_category_boost,router_estimated_cost,router_latency_ms,error,selected_benchmark_performance,selected_benchmark_cost,oracle_model,oracle_utility,router_actual_utility,regret,oracle_agreement,max_candidate_performance,task_solvable,routing_success,routing_failure,task_unsolvable,benchmark_lookup_success,benchmark_lookup_error
mbpp.dev.194,['Write a python function to find the minimum of two numbers.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.399839,1.0,0.066839,0.626606,0.02,0.002064,701.6782909922767,,1.0,0.000152,mistralai/mistral-7b-chat,1.0,0.99135688,0.00864312,False,1.0,True,True,False,False,True,
mbpp.dev.195,['Write a function to check whether an element exists within a tuple.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.276772,0.970606,0.066861,0.607493,0.02,0.002066,698.1367909902474,,1.0,0.000273,mistralai/mistral-7b-chat,1.0,0.98808197,0.01191803,False,1.0,True,True,False,False,True,
mbpp.dev.196,['Write a python function to find whether the parity of a given number is odd.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.33405,0.76518,0.0,0.497367,0.03,0.0,800.0434170098742,,0.0,2.86e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,0.0,False,False,False,True,True,
mbpp.dev.197,['Write a function to create the next bigger number by rearranging the digits of a given number.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.414763,0.890683,0.066936,0.555516,0.02,0.002073,769.0421250008512,,1.0,0.000719,gpt-3.5-turbo-1106,0.98372579,0.98372579,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.198,['Write a function to find k number of smallest pairs which consist of one element from the first array and one element from the second array.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.281708,1.0,0.067053,0.626532,0.02,0.002084,848.0295000044862,,0.0,0.000627,meta/code-llama-instruct-34b-chat,0.99555509,0.33773788,0.65781721,False,1.0,True,False,True,False,True,
mbpp.dev.199,['Write a function to find the minimum product from the pairs of tuples within a given list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.309666,1.0,0.066925,0.626576,0.02,0.002072,806.2188750045607,,0.0,0.000306,mistralai/mistral-7b-chat,1.0,0.9907031,0.0092969,False,0.0,False,False,False,True,True,
mbpp.dev.2,"['Write a function to find the n largest integers from a given list of numbers, returned in descending order.']",mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.405941,0.852864,0.0,0.554362,0.03,0.0,810.3001249983208,,0.0,5.04e-05,mistralai/mistral-7b-chat,1.0,0.34958311,0.65041689,False,1.0,True,False,True,False,True,
mbpp.dev.20,['Write a python function to find smallest number in a list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.371193,1.0,0.066839,0.626606,0.02,0.002064,705.3361250000307,,1.0,0.000328,mistralai/mistral-7b-chat,1.0,0.98932345,0.01067655,False,1.0,True,True,False,False,True,
mbpp.dev.200,['Write a function to find the minimum value in a given heterogeneous list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.337534,0.785284,0.066882,0.487026,0.02,0.002068,717.2754999919562,,0.0,0.000316,mistralai/mistral-7b-chat,1.0,0.98752826,0.01247174,False,0.0,False,False,False,True,True,
mbpp.dev.201,['Write a function to convert the given snake case string to camel case string.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.344291,1.0,0.066893,0.626587,0.02,0.002069,732.5118750013644,,1.0,0.000225,meta/code-llama-instruct-34b-chat,0.9949668,0.98834286,0.00662394,False,1.0,True,True,False,False,True,
mbpp.dev.202,['Write a python function to remove odd numbers from a given list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.280329,0.841123,0.06685,0.523333,0.02,0.002065,702.6575829950161,,0.0,0.000289,claude-instant-v1,0.94820468,0.33596212,0.61224256,False,1.0,True,False,True,False,True,
mbpp.dev.203,['Write a function to extract the nth element from a given list of tuples.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.332892,1.0,0.066872,0.626595,0.02,0.002067,707.192459012731,,0.0,0.000349,mistralai/mixtral-8x7b-chat,0.99699229,0.33927715,0.65771514,False,1.0,True,False,True,False,True,
mbpp.dev.204,['Write a python function to check whether any value in a sequence exists in a sequence or not.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.253275,0.800083,0.0,0.520054,0.03,0.0,781.9781660073204,,1.0,5.12e-05,mistralai/mistral-7b-chat,1.0,0.99924186,0.00075814,False,1.0,True,True,False,False,True,
mbpp.dev.205,['Write a python function to find a pair with highest product from a given array of integers.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.317697,0.734757,0.066925,0.454168,0.02,0.002072,825.2511659957236,,1.0,0.000428,WizardLM/WizardLM-13B-V1.2,0.99914054,0.98577845,0.01336209,False,1.0,True,True,False,False,True,
mbpp.dev.206,['Write a function to find common first element in given list of tuple.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.303014,1.0,0.066872,0.626595,0.02,0.002067,749.237791998894,,0.0,0.00044,WizardLM/WizardLM-13B-V1.2,1.0,0.98498201,0.01501799,False,0.0,False,False,False,True,True,
mbpp.dev.207,['Write a python function to find the element of a list having maximum length.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.318454,0.612112,0.0,0.397873,0.03,0.0,763.7611670070328,,0.0,4.32e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,0.0,False,False,False,True,True,
mbpp.dev.208,['Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.38568,1.0,0.067021,0.626543,0.02,0.002081,842.7452500036452,,0.0,0.000272,meta/code-llama-instruct-34b-chat,0.99557421,0.33851583,0.65705838,False,1.0,True,False,True,False,True,
mbpp.dev.209,['Write a python function to find the cube sum of first n even natural numbers.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.42313,0.927578,0.066893,0.579513,0.02,0.002069,812.2860000003129,,1.0,0.000226,mistralai/mixtral-8x7b-chat,0.99768168,0.99359828,0.0040834,False,1.0,True,True,False,False,True,
mbpp.dev.21,['Write a function to find the maximum difference between available pairs in the given tuple list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.267649,0.607687,0.066936,0.371569,0.02,0.002073,1253.158749997965,,0.0,0.000385,gpt-4-1106-preview,0.65,0.33898422,0.31101578,False,1.0,True,False,True,False,True,
mbpp.dev.210,['Write a function to concatenate each element of tuple by the delimiter.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.348532,1.0,0.066872,0.626595,0.02,0.002067,976.2925840041135,,1.0,0.000335,mistralai/mixtral-8x7b-chat,0.99379995,0.98255309,0.01124686,False,1.0,True,True,False,False,True,
mbpp.dev.211,['Write a python function to find the average of cubes of first n natural numbers.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.441157,1.0,0.066893,0.626587,0.02,0.002069,755.5301249958575,,1.0,0.000214,mistralai/mistral-7b-chat,1.0,0.98704805,0.01295195,False,1.0,True,True,False,False,True,
mbpp.dev.212,['Write a function to extract only the rear index element of each string in the given tuple.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.370505,1.0,0.066925,0.626576,0.02,0.002072,1093.612332988414,,1.0,0.000204,WizardLM/WizardLM-13B-V1.2,1.0,0.99280142,0.00719858,False,1.0,True,True,False,False,True,
mbpp.dev.213,['Write a function to count the number of sublists containing a particular element.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.340779,0.83378,0.066904,0.518541,0.02,0.00207,931.7371250072028,,1.0,0.000333,WizardLM/WizardLM-13B-V1.2,1.0,0.98589875,0.01410125,False,1.0,True,True,False,False,True,
mbpp.dev.214,['Write a function to filter odd numbers.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.323513,0.912638,0.0,0.593215,0.03,0.0,1011.2755419977475,,0.0,3.96e-05,mistralai/mistral-7b-chat,0.99989622,0.35,0.64989622,False,1.0,True,False,True,False,True,
mbpp.dev.215,['Write a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.306133,1.0,0.066893,0.626587,0.02,0.002069,1473.1589579896536,,0.0,0.000344,mistralai/mistral-7b-chat,0.99923659,0.33866512,0.66057147,False,1.0,True,False,True,False,True,
mbpp.dev.216,['Write a function to sort the given array by using shell sort.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.332849,1.0,0.06685,0.626602,0.02,0.002065,938.3465830032947,,1.0,0.000453,meta/code-llama-instruct-34b-chat,0.99549164,0.98911279,0.00637885,False,1.0,True,True,False,False,True,
mbpp.dev.217,['Write a function to extract the elementwise and tuples from the given two tuples.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.405847,1.0,0.066904,0.626584,0.02,0.00207,785.994791003759,,0.0,0.00049,mistralai/mistral-7b-chat,1.0,0.98521012,0.01478988,False,0.0,False,False,False,True,True,
mbpp.dev.218,['Write a function to find the directrix of a parabola.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.365241,1.0,0.066829,0.62661,0.02,0.002063,1220.4270840011304,,0.0,0.00038,mistralai/mistral-7b-chat,1.0,0.99353849,0.00646151,False,0.0,False,False,False,True,True,
mbpp.dev.219,['Write a function that takes two lists and returns true if they have at least one common element.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.29625,0.693185,0.066936,0.427143,0.02,0.002073,1262.4627920013154,,0.0,0.000347,mistralai/mistral-7b-chat,1.0,0.33652692,0.66347308,False,1.0,True,False,True,False,True,
mbpp.dev.22,['Write a function to sort a list of tuples using the second value of each tuple.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.295356,1.0,0.066893,0.626587,0.02,0.002069,1206.0838750039693,,1.0,0.000361,mistralai/mistral-7b-chat,1.0,0.98498083,0.01501917,False,1.0,True,True,False,False,True,
mbpp.dev.220,['Write a function to find the median length of a trapezium.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.435501,0.971279,0.066839,0.607938,0.02,0.002064,858.2286250020843,,1.0,0.000315,gpt-3.5-turbo-1106,0.9902931,0.9902931,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.221,['Write a function to check whether the entered number is greater than the elements of the given array.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.314226,0.484416,0.066957,0.291436,0.02,0.002075,1249.98133299232,,1.0,0.000347,WizardLM/WizardLM-13B-V1.2,0.99900942,0.98658444,0.01242498,False,1.0,True,True,False,False,True,
mbpp.dev.222,"[""Write a function that matches a string that has an a followed by one or more b's.""]",mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.324737,1.0,0.066904,0.626584,0.02,0.00207,1597.670167000615,,1.0,0.000365,gpt-3.5-turbo-1106,0.98886041,0.98886041,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.223,['Write a python function to find the last digit of a given number.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.374441,0.7464,0.066861,0.461758,0.02,0.002066,1713.0977499909932,,1.0,0.000108,mistralai/mistral-7b-chat,1.0,0.99422252,0.00577748,False,1.0,True,True,False,False,True,
mbpp.dev.224,['Write a python function to return the negative numbers in a list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.282854,0.837381,0.0,0.544298,0.03,0.0,1896.3329160033027,,1.0,3.52e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.225,['Write a function to remove odd characters in a string.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.287272,1.0,0.066829,0.62661,0.02,0.002063,1916.7044169880683,,0.0,0.000267,claude-instant-v1,0.94403329,0.33503307,0.60900022,False,1.0,True,False,True,False,True,
mbpp.dev.226,['Write a function to count bidirectional tuple pairs.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.315863,0.741386,0.066818,0.458515,0.02,0.002062,1503.729166011908,,1.0,0.00036,gpt-3.5-turbo-1106,0.98853139,0.98853139,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.227,['Write a function to join a list of multiple integers into a single integer.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.41539,1.0,0.066882,0.626591,0.02,0.002068,2684.537499997532,,1.0,0.000383,WizardLM/WizardLM-13B-V1.2,1.0,0.97697174,0.02302826,False,1.0,True,True,False,False,True,
mbpp.dev.228,['Write a function to find the first adverb and their positions in a given sentence.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,claude-instant-v1,Anthropic,standard,False,0.412755,1.0,0.08,0.622,0.01,0.0024752,3047.774709004443,,0.0,0.0012482,WizardLM/WizardLM-13B-V1.2,1.0,0.97065359,0.02934641,False,0.0,False,False,False,True,True,
mbpp.dev.229,['Write a function to find the surface area of a cube of a given size.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.405212,0.878623,0.066861,0.547704,0.02,0.002066,1915.2250829938566,,1.0,0.000136,WizardLM/WizardLM-13B-V1.2,1.0,0.99463075,0.00536925,False,1.0,True,True,False,False,True,
mbpp.dev.23,['Write a function to flatten a list and sum all of its elements.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.421691,1.0,0.06685,0.626602,0.02,0.002065,1714.9316659924807,,0.0,0.000278,meta/code-llama-instruct-34b-chat,0.99440882,0.33844362,0.6559652,False,1.0,True,False,True,False,True,
mbpp.dev.230,['Write a function to find the ration of positive numbers in an array of integers.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.305867,0.843306,0.066893,0.524736,0.02,0.002069,3181.7551250132965,,1.0,0.000286,mistralai/mixtral-8x7b-chat,0.99584659,0.98812503,0.00772156,False,1.0,True,True,False,False,True,
mbpp.dev.231,['Write a python function to find the largest negative number from the given list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.324624,0.658543,0.0,0.428053,0.03,0.0,2935.868250002386,,0.0,2.84e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,0.0,False,False,False,True,True,
mbpp.dev.232,['Write a function to trim each tuple by k in the given tuple list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.313706,1.0,0.066861,0.626599,0.02,0.002066,3080.2443330030655,,0.0,0.000237,meta/code-llama-instruct-34b-chat,0.99747286,0.34487157,0.65260129,False,1.0,True,False,True,False,True,
mbpp.dev.233,['Write a function to perform index wise multiplication of tuple elements in the given two tuples.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.35577,1.0,0.066936,0.626572,0.02,0.002073,2406.353083002614,,0.0,0.000375,mistralai/mistral-7b-chat,1.0,0.98382928,0.01617072,False,0.0,False,False,False,True,True,
mbpp.dev.234,['Write a python function to count the occurence of all elements of list in a tuple.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.303401,1.0,0.066904,0.626584,0.02,0.00207,2734.925041993847,,0.0,0.00035,meta/code-llama-instruct-34b-chat,0.99429231,0.33832192,0.65597039,False,1.0,True,False,True,False,True,
mbpp.dev.235,['Write a function to find cubes of individual elements in a list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.37665,0.850289,0.06685,0.529291,0.02,0.002065,3790.147291991161,,1.0,0.000195,WizardLM/WizardLM-13B-V1.2,1.0,0.98815704,0.01184296,False,1.0,True,True,False,False,True,
mbpp.dev.236,['Write a function to calculate the sum of perrin numbers.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.471068,1.0,0.066829,0.62661,0.02,0.002063,2831.6586669971,,0.0,0.000405,gpt-4-1106-preview,0.65,0.34213473,0.30786527,False,1.0,True,False,True,False,True,
mbpp.dev.237,['Write a function to extract specified size of strings from a given list of string values.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.388953,1.0,0.066925,0.626576,0.02,0.002072,3034.989082996617,,1.0,0.000229,WizardLM/WizardLM-13B-V1.2,1.0,0.98983453,0.01016547,False,1.0,True,True,False,False,True,
mbpp.dev.238,['Write a function to remove all whitespaces from the given string.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.335319,1.0,0.066861,0.626599,0.02,0.002066,2808.4116670070216,,0.0,0.000205,mistralai/mistral-7b-chat,1.0,0.3373707,0.6626293,False,1.0,True,False,True,False,True,
mbpp.dev.239,['Write a function that gives loss amount on a sale if the given amount has loss else return 0.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.402011,0.939099,0.066936,0.586987,0.02,0.002073,2668.429625002318,,0.0,0.000317,mistralai/mixtral-8x7b-chat,0.99694188,0.33953295,0.65740893,False,1.0,True,False,True,False,True,
mbpp.dev.24,['Write a python function to count the number of positive numbers in a list.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.322949,0.867517,0.066882,0.540477,0.02,0.002068,3479.143209013273,,0.0,0.000161,gpt-4-1106-preview,0.66336406,0.33970814,0.32365592,False,1.0,True,False,True,False,True,
mbpp.dev.240,['Write a python function to find the sum of even factors of a number.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.391473,1.0,0.066861,0.626599,0.02,0.002066,2492.3062500020023,,1.0,0.000179,mistralai/mistral-7b-chat,1.0,0.99618199,0.00381801,False,1.0,True,True,False,False,True,
mbpp.dev.241,"[""Write a function that matches a word containing 'z'.""]",mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.38361,1.0,0.0,0.65,0.03,0.0,2489.7018750052666,,0.0,4.98e-05,mistralai/mixtral-8x7b-chat,0.99798037,0.34918034,0.64880003,False,1.0,True,False,True,False,True,
mbpp.dev.242,['Write a function to check whether the given month number contains 31 days or not.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.29906,0.652455,0.0,0.424096,0.03,0.0,2494.282249987009,,0.0,4.66e-05,mistralai/mixtral-8x7b-chat,0.99716733,0.35,0.64716733,False,1.0,True,False,True,False,True,
mbpp.dev.243,['Write a function to reverse each string in a given list of string values.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,WizardLM/WizardLM-13B-V1.2,Self-hosted / Hugging Face,standard,False,0.341983,1.0,0.0,0.65,0.03,0.0,2344.070874998579,,1.0,3.18e-05,WizardLM/WizardLM-13B-V1.2,1.0,1.0,0.0,True,1.0,True,True,False,False,True,
mbpp.dev.244,['Write a python function to find the sublist having minimum length.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.339087,1.0,0.066861,0.626599,0.02,0.002066,2322.818124986952,,0.0,0.000388,meta/code-llama-instruct-34b-chat,0.99232674,0.33456916,0.65775758,False,1.0,True,False,True,False,True,
mbpp.dev.245,['Write a function to find the area of a rectangle.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.425798,1.0,0.066818,0.626614,0.02,0.002062,2448.5960000019986,,1.0,0.000233,WizardLM/WizardLM-13B-V1.2,1.0,0.98739685,0.01260315,False,1.0,True,True,False,False,True,
mbpp.dev.246,['Write a function to remove uppercase substrings from a given string.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.331261,1.0,0.066861,0.626599,0.02,0.002066,2453.368208996835,,0.0,0.000371,WizardLM/WizardLM-13B-V1.2,1.0,0.33696903,0.66303097,False,1.0,True,False,True,False,True,
mbpp.dev.247,['Write a python function to get the first element of each sublist.'],mbpp,mixed,0.65,0.35,all,False,code_generation,standard_model_group,standard request,katanemo/Arch-Router-1.5B,{'route': 'code_generation'},,gpt-3.5-turbo-1106,OpenAI,standard,False,0.365175,1.0,0.066861,0.626599,0.02,0.002066,2545.701332986937,,1.0,0.000287,mistralai/mistral-7b-chat,1.0,0.98483093,0.01516907,False,1.0,True,True,False,False,True,
